Load profile 2
Meter serial number : ;Farbu Pharm (MD) (N° 50083320) - Otjiwarongo
Start date : ;01/10/2020
End date : ;04/10/2021



Number;Label;Unit
1;Import Active Energy Aggregate;Wh
2;Import Apparent Energy Aggregate;VAh
3;Export Active Energy Aggregate;Wh
4;Export Apparent Energy Aggregate;VAh
5;Import Active Power Aggregate;W
6;Import Apparent Power Aggregate;VA



Date;1;2;3;4;5;6;
01/10/2020 13:30;1 400;4 100;5 100;13 800;2 900;8 300;
01/10/2020 14:00;1 200;3 700;5 600;14 300;2 400;7 400;
01/10/2020 14:30;3 100;8 200;3 000;10 100;6 200;16 300;
01/10/2020 15:00;16 500;24 100;200;900;33 000;48 300;
01/10/2020 15:30;19 900;27 600;0;100;39 800;55 100;
01/10/2020 16:00;20 300;27 600;0;100;40 600;55 300;
01/10/2020 16:30;21 100;27 800;0;0;42 200;55 500;
01/10/2020 17:00;14 500;21 700;0;0;28 900;43 500;
01/10/2020 17:30;1 500;3 700;8 500;8 900;3 000;7 400;
01/10/2020 18:00;0;0;7 600;7 700;0;0;
01/10/2020 18:30;2 100;2 400;600;700;4 200;4 700;
01/10/2020 19:00;4 700;4 900;0;100;9 400;9 900;
01/10/2020 19:30;9 500;9 800;0;0;19 100;19 500;
01/10/2020 20:00;5 500;5 600;0;0;10 900;11 300;
01/10/2020 20:30;5 100;5 400;0;0;10 200;10 700;
01/10/2020 21:00;5 100;5 300;0;0;10 200;10 700;
01/10/2020 21:30;4 800;5 200;0;0;9 700;10 300;
01/10/2020 22:00;5 300;5 500;0;0;10 500;11 100;
01/10/2020 22:30;9 600;9 800;0;0;19 200;19 500;
01/10/2020 23:00;5 100;5 300;0;0;10 200;10 700;
01/10/2020 23:30;4 500;4 900;0;0;9 100;9 800;
02/10/2020 00:00;4 900;5 200;0;0;9 800;10 300;
02/10/2020 00:30;4 800;5 100;0;0;9 600;10 200;
02/10/2020 01:00;5 500;5 700;0;0;11 000;11 500;
02/10/2020 01:30;5 300;5 500;0;0;10 600;11 000;
02/10/2020 02:00;9 100;9 200;0;0;18 100;18 400;
02/10/2020 02:30;5 100;5 400;0;0;10 300;10 700;
02/10/2020 03:00;6 200;6 300;0;0;12 300;12 600;
02/10/2020 03:30;5 300;5 600;0;0;10 700;11 200;
02/10/2020 04:00;4 900;5 100;0;0;9 700;10 300;
02/10/2020 04:30;5 200;5 500;0;0;10 400;10 900;
02/10/2020 05:00;8 800;8 900;0;0;17 600;17 900;
02/10/2020 05:30;4 600;4 900;0;0;9 200;9 800;
02/10/2020 06:00;4 900;5 200;0;0;9 800;10 400;
02/10/2020 06:30;7 100;7 300;0;0;14 300;14 600;
02/10/2020 07:00;6 500;6 800;0;0;13 000;13 500;
02/10/2020 07:30;33 900;35 700;0;0;67 800;71 400;
02/10/2020 08:00;45 500;48 200;0;0;91 000;96 400;
02/10/2020 08:30;35 100;37 500;0;0;70 100;75 000;
02/10/2020 09:00;31 100;35 600;0;0;62 300;71 200;
02/10/2020 09:30;30 500;35 500;0;0;61 000;71 100;
02/10/2020 10:00;18 000;25 300;0;0;36 000;50 600;
02/10/2020 10:30;18 600;26 700;0;0;37 200;53 300;
02/10/2020 11:00;13 500;23 300;0;0;27 000;46 600;
02/10/2020 11:30;20 300;28 000;0;0;40 500;56 100;
02/10/2020 12:00;13 700;23 600;200;1 700;27 500;47 200;
02/10/2020 12:30;9 300;19 300;400;2 300;18 600;38 600;
02/10/2020 13:00;4 900;13 900;1 400;6 300;9 800;27 800;
02/10/2020 13:30;6 400;16 100;1 000;4 800;12 800;32 100;
02/10/2020 14:00;5 100;14 400;1 200;6 100;10 100;28 800;
02/10/2020 14:30;11 000;20 400;400;2 300;22 100;40 800;
02/10/2020 15:00;15 500;24 600;0;100;30 900;49 200;
02/10/2020 15:30;17 400;25 600;100;700;34 900;51 300;
02/10/2020 16:00;21 400;28 100;0;0;42 700;56 200;
02/10/2020 16:30;27 200;33 200;0;100;54 400;66 400;
02/10/2020 17:00;9 700;16 800;500;2 200;19 500;33 500;
02/10/2020 17:30;5 400;11 800;900;4 600;10 800;23 600;
02/10/2020 18:00;9 100;16 800;200;1 500;18 100;33 700;
02/10/2020 18:30;16 500;22 600;0;0;33 000;45 100;
02/10/2020 19:00;23 900;28 200;0;0;47 900;56 400;
02/10/2020 19:30;20 300;25 600;0;0;40 600;51 200;
02/10/2020 20:00;18 400;23 600;0;0;36 700;47 300;
02/10/2020 20:30;18 900;24 300;0;0;37 800;48 500;
02/10/2020 21:00;18 200;23 200;0;0;36 500;46 500;
02/10/2020 21:30;17 900;23 000;0;0;35 700;45 900;
02/10/2020 22:00;19 300;24 200;0;0;38 600;48 500;
02/10/2020 22:30;19 700;24 500;0;0;39 500;48 900;
02/10/2020 23:00;17 800;22 800;0;0;35 500;45 600;
02/10/2020 23:30;17 900;23 100;0;0;35 900;46 200;
03/10/2020 00:00;17 500;22 900;0;0;34 900;45 900;
03/10/2020 00:30;17 500;22 800;0;0;35 100;45 600;
03/10/2020 01:00;17 400;22 800;0;0;34 800;45 600;
03/10/2020 01:30;21 500;26 100;0;0;43 000;52 200;
03/10/2020 02:00;17 300;22 600;0;0;34 600;45 100;
03/10/2020 02:30;17 100;22 200;0;0;34 100;44 500;
03/10/2020 03:00;18 800;24 000;0;0;37 700;47 900;
03/10/2020 03:30;17 400;22 600;0;0;34 700;45 200;
03/10/2020 04:00;17 700;22 600;0;0;35 400;45 200;
03/10/2020 04:30;21 200;25 600;0;0;42 400;51 200;
03/10/2020 05:00;16 700;21 600;0;0;33 500;43 200;
03/10/2020 05:30;17 400;22 100;0;0;34 700;44 200;
03/10/2020 06:00;17 000;22 000;0;0;34 000;44 000;
03/10/2020 06:30;16 800;22 000;0;0;33 700;44 100;
03/10/2020 07:00;16 900;22 200;0;0;33 700;44 400;
03/10/2020 07:30;18 300;23 400;0;0;36 600;46 700;
03/10/2020 08:00;11 500;18 600;0;100;23 000;37 200;
03/10/2020 08:30;7 600;14 600;400;1 900;15 200;29 200;
03/10/2020 09:00;4 200;9 100;1 900;6 500;8 400;18 200;
03/10/2020 09:30;4 300;9 500;1 900;5 600;8 600;19 100;
03/10/2020 10:00;1 400;4 800;6 800;12 100;2 900;9 600;
03/10/2020 10:30;800;2 500;12 000;17 400;1 500;5 000;
03/10/2020 11:00;1 300;4 500;9 900;14 900;2 700;8 900;
03/10/2020 11:30;100;400;19 000;24 400;200;800;
03/10/2020 12:00;100;200;21 200;26 000;100;500;
03/10/2020 12:30;0;200;22 100;26 600;0;400;
03/10/2020 13:00;0;200;23 200;27 700;0;400;
03/10/2020 13:30;0;200;23 500;28 000;0;300;
03/10/2020 14:00;0;300;21 900;26 700;100;600;
03/10/2020 14:30;100;300;20 800;25 900;100;700;
03/10/2020 15:00;300;1 200;15 000;21 000;600;2 300;
03/10/2020 15:30;200;800;14 700;21 000;500;1 700;
03/10/2020 16:00;300;1 200;12 700;19 100;600;2 400;
03/10/2020 16:30;2 200;4 800;7 900;13 700;4 300;9 600;
03/10/2020 17:00;8 900;16 400;200;1 100;17 800;32 800;
03/10/2020 17:30;15 500;21 300;0;0;31 000;42 500;
03/10/2020 18:00;17 800;22 800;0;0;35 600;45 700;
03/10/2020 18:30;21 900;26 400;0;0;43 800;52 700;
03/10/2020 19:00;20 000;24 700;0;0;40 000;49 500;
03/10/2020 19:30;19 600;24 000;0;0;39 200;48 000;
03/10/2020 20:00;19 300;24 100;0;0;38 700;48 100;
03/10/2020 20:30;20 000;24 800;0;0;39 900;49 700;
03/10/2020 21:00;18 800;24 200;0;0;37 700;48 300;
03/10/2020 21:30;19 000;24 100;0;0;37 900;48 200;
03/10/2020 22:00;23 600;28 100;0;0;47 300;56 200;
03/10/2020 22:30;18 600;23 800;0;0;37 100;47 600;
03/10/2020 23:00;18 100;23 500;0;0;36 300;47 000;
03/10/2020 23:30;18 800;23 900;0;0;37 600;47 900;
04/10/2020 00:00;17 800;23 000;0;0;35 500;45 900;
04/10/2020 00:30;17 400;22 500;0;0;34 800;45 100;
04/10/2020 01:00;17 300;22 500;0;0;34 700;45 000;
04/10/2020 01:30;22 300;26 900;0;0;44 600;53 700;
04/10/2020 02:00;18 400;23 600;0;0;36 800;47 300;
04/10/2020 02:30;18 300;23 300;0;0;36 500;46 600;
04/10/2020 03:00;17 800;23 200;0;0;35 600;46 400;
04/10/2020 03:30;18 100;23 400;0;0;36 300;46 700;
04/10/2020 04:00;18 000;23 500;0;0;36 000;47 100;
04/10/2020 04:30;17 800;23 000;0;0;35 500;46 000;
04/10/2020 05:00;23 200;27 800;0;0;46 400;55 500;
04/10/2020 05:30;18 400;23 600;0;0;36 800;47 300;
04/10/2020 06:00;18 100;23 200;0;0;36 200;46 300;
04/10/2020 06:30;17 800;23 000;0;0;35 600;46 100;
04/10/2020 07:00;17 900;23 300;0;0;35 800;46 500;
04/10/2020 07:30;18 600;23 900;0;0;37 300;47 800;
04/10/2020 08:00;18 100;23 300;0;0;36 100;46 700;
04/10/2020 08:30;10 100;17 100;300;1 300;20 200;34 200;
04/10/2020 09:00;5 500;11 800;1 700;4 900;11 100;23 500;
04/10/2020 09:30;4 400;10 100;3 200;6 900;8 800;20 200;
04/10/2020 10:00;2 600;5 800;7 100;12 500;5 200;11 600;
04/10/2020 10:30;500;1 800;11 100;18 000;1 000;3 700;
04/10/2020 11:00;700;2 700;13 500;19 300;1 400;5 300;
04/10/2020 11:30;200;800;14 900;21 300;400;1 700;
04/10/2020 12:00;800;2 400;12 100;18 400;1 600;4 800;
04/10/2020 12:30;200;700;16 900;23 000;400;1 400;
04/10/2020 13:00;3 300;7 000;12 700;16 600;6 600;13 900;
04/10/2020 13:30;100;300;21 200;26 600;100;700;
04/10/2020 14:00;100;400;18 800;24 800;200;700;
04/10/2020 14:30;4 200;6 600;11 500;16 400;8 500;13 300;
04/10/2020 15:00;200;700;16 200;22 700;300;1 400;
04/10/2020 15:30;2 600;5 300;9 900;15 400;5 200;10 500;
04/10/2020 16:00;4 000;8 700;5 000;9 700;8 000;17 500;
04/10/2020 16:30;1 300;5 500;5 800;12 200;2 700;10 900;
04/10/2020 17:00;3 400;9 800;2 600;6 700;6 800;19 700;
04/10/2020 17:30;6 600;13 500;800;3 400;13 100;27 000;
04/10/2020 18:00;11 600;19 100;0;0;23 200;38 100;
04/10/2020 18:30;19 100;24 000;0;0;38 300;48 100;
04/10/2020 19:00;20 800;25 400;0;0;41 600;50 700;
04/10/2020 19:30;20 600;25 200;0;0;41 200;50 500;
04/10/2020 20:00;24 200;28 500;0;0;48 400;57 000;
04/10/2020 20:30;19 300;24 600;0;0;38 500;49 100;
04/10/2020 21:00;19 000;24 300;0;0;38 100;48 600;
04/10/2020 21:30;20 500;25 500;0;0;40 900;51 000;
04/10/2020 22:00;19 100;24 200;0;0;38 200;48 500;
04/10/2020 22:30;19 000;24 400;0;0;38 000;48 700;
04/10/2020 23:00;18 800;24 100;0;0;37 700;48 300;
04/10/2020 23:30;22 200;26 400;0;0;44 400;52 700;
05/10/2020 00:00;19 100;23 900;0;0;38 200;47 900;
05/10/2020 00:30;19 000;24 000;0;0;37 900;47 900;
05/10/2020 01:00;18 900;24 000;0;0;37 900;48 100;
05/10/2020 01:30;18 500;23 600;0;0;37 000;47 100;
05/10/2020 02:00;19 200;23 900;0;0;38 400;47 800;
05/10/2020 02:30;19 800;24 600;0;0;39 500;49 300;
05/10/2020 03:00;23 300;27 700;0;0;46 600;55 300;
05/10/2020 03:30;18 900;23 700;0;0;37 800;47 500;
05/10/2020 04:00;18 800;23 900;0;0;37 700;47 700;
05/10/2020 04:30;17 700;22 700;0;0;35 400;45 500;
05/10/2020 05:00;17 800;23 100;0;0;35 600;46 100;
05/10/2020 05:30;17 900;22 800;0;0;35 700;45 600;
05/10/2020 06:00;18 000;23 200;0;0;36 000;46 500;
05/10/2020 06:30;26 500;30 700;0;0;53 100;61 400;
05/10/2020 07:00;23 000;27 500;0;0;45 900;54 900;
05/10/2020 07:30;50 200;53 000;0;0;100 500;106 000;
05/10/2020 08:00;54 900;57 600;0;0;109 800;115 300;
05/10/2020 08:30;52 700;55 600;0;0;105 400;111 100;
05/10/2020 09:00;47 600;51 000;0;0;95 100;102 100;
05/10/2020 09:30;47 700;51 600;0;0;95 500;103 200;
05/10/2020 10:00;31 700;37 000;0;0;63 400;73 900;
05/10/2020 10:30;51 500;55 200;0;0;103 000;110 400;
05/10/2020 11:00;37 200;42 700;0;0;74 300;85 400;
05/10/2020 11:30;31 900;37 800;0;0;63 900;75 700;
05/10/2020 12:00;34 600;39 800;0;0;69 100;79 600;
05/10/2020 12:30;24 300;31 200;0;0;48 700;62 400;
05/10/2020 13:00;19 900;26 700;0;0;39 700;53 400;
05/10/2020 13:30;14 500;22 800;0;0;29 100;45 500;
05/10/2020 14:00;11 400;20 600;0;0;22 700;41 200;
05/10/2020 14:30;19 300;25 700;0;100;38 700;51 500;
05/10/2020 15:00;19 300;25 900;0;0;38 600;51 700;
05/10/2020 15:30;28 300;33 700;0;0;56 600;67 500;
05/10/2020 16:00;32 600;37 100;0;0;65 100;74 100;
05/10/2020 16:30;28 700;33 400;0;0;57 400;66 800;
05/10/2020 17:00;36 400;40 200;0;0;72 800;80 400;
05/10/2020 17:30;31 600;35 300;0;0;63 300;70 700;
05/10/2020 18:00;40 000;43 500;0;0;80 000;87 000;
05/10/2020 18:30;45 800;48 600;0;0;91 600;97 100;
05/10/2020 19:00;41 900;44 400;0;0;83 700;88 900;
05/10/2020 19:30;39 800;42 600;0;0;79 600;85 100;
05/10/2020 20:00;38 600;41 600;0;0;77 300;83 200;
05/10/2020 20:30;15 500;16 300;0;0;30 900;32 600;
05/10/2020 21:00;13 500;13 600;0;0;27 000;27 300;
05/10/2020 21:30;12 600;12 800;0;0;25 300;25 500;
05/10/2020 22:00;12 100;12 100;0;0;24 100;24 200;
05/10/2020 22:30;11 400;11 600;0;0;22 900;23 200;
05/10/2020 23:00;16 300;16 300;0;0;32 500;32 600;
05/10/2020 23:30;11 100;11 200;0;0;22 300;22 500;
06/10/2020 00:00;10 000;10 100;0;0;20 000;20 100;
06/10/2020 00:30;10 400;10 500;0;0;20 700;21 000;
06/10/2020 01:00;11 400;11 500;0;0;22 900;23 100;
06/10/2020 01:30;10 800;10 900;0;0;21 500;21 800;
06/10/2020 02:00;10 100;10 200;0;0;20 200;20 400;
06/10/2020 02:30;13 800;13 900;0;0;27 700;27 700;
06/10/2020 03:00;9 700;9 900;0;0;19 400;19 800;
06/10/2020 03:30;10 500;10 600;0;0;21 000;21 200;
06/10/2020 04:00;10 700;10 800;0;0;21 400;21 600;
06/10/2020 04:30;9 600;9 600;0;0;19 100;19 300;
06/10/2020 05:00;9 000;9 200;0;0;18 000;18 400;
06/10/2020 05:30;11 000;11 100;0;0;22 000;22 200;
06/10/2020 06:00;15 100;15 300;0;0;30 300;30 500;
06/10/2020 06:30;12 200;12 200;0;0;24 400;24 400;
06/10/2020 07:00;11 600;11 600;0;0;23 100;23 300;
06/10/2020 07:30;47 500;48 800;0;0;95 100;97 500;
06/10/2020 08:00;40 800;43 600;0;0;81 500;87 300;
06/10/2020 08:30;43 200;46 500;0;0;86 400;93 000;
06/10/2020 09:00;43 300;46 600;0;0;86 700;93 200;
06/10/2020 09:30;37 000;41 400;0;0;74 000;82 700;
06/10/2020 10:00;30 800;35 400;0;0;61 500;70 900;
06/10/2020 10:30;26 900;32 700;0;0;53 900;65 400;
06/10/2020 11:00;32 600;37 900;0;0;65 100;75 700;
06/10/2020 11:30;28 700;34 200;0;0;57 500;68 500;
06/10/2020 12:00;23 200;28 300;100;100;46 400;56 600;
06/10/2020 12:30;29 400;36 200;0;0;58 800;72 300;
06/10/2020 13:00;22 800;31 100;0;0;45 600;62 300;
06/10/2020 13:30;16 200;26 600;0;0;32 400;53 100;
06/10/2020 14:00;14 700;25 400;0;0;29 300;50 900;
06/10/2020 14:30;26 300;33 500;0;0;52 700;66 900;
06/10/2020 15:00;28 100;34 600;0;0;56 200;69 300;
06/10/2020 15:30;30 400;36 500;0;0;60 700;72 900;
06/10/2020 16:00;44 200;48 400;0;0;88 500;96 900;
06/10/2020 16:30;39 000;43 900;0;0;77 900;87 800;
06/10/2020 17:00;47 400;50 300;0;0;94 900;100 500;
06/10/2020 17:30;35 100;39 900;0;0;70 200;79 800;
06/10/2020 18:00;49 200;52 500;0;0;98 300;105 000;
06/10/2020 18:30;49 400;52 900;0;0;98 800;105 800;
06/10/2020 19:00;56 100;59 400;0;0;112 200;118 800;
06/10/2020 19:30;45 000;48 400;0;0;90 000;96 800;
06/10/2020 20:00;40 200;43 200;0;0;80 500;86 500;
06/10/2020 20:30;10 300;10 400;0;0;20 600;20 800;
06/10/2020 21:00;11 600;11 700;0;0;23 200;23 400;
06/10/2020 21:30;10 500;10 700;0;0;21 000;21 300;
06/10/2020 22:00;9 800;9 800;0;0;19 600;19 700;
06/10/2020 22:30;7 800;7 900;0;0;15 500;15 800;
06/10/2020 23:00;12 100;12 300;0;0;24 200;24 600;
06/10/2020 23:30;12 200;12 400;0;0;24 500;24 700;
07/10/2020 00:00;8 200;8 400;0;0;16 400;16 800;
07/10/2020 00:30;7 600;7 700;0;0;15 100;15 500;
07/10/2020 01:00;9 300;9 600;0;0;18 700;19 200;
07/10/2020 01:30;8 300;8 500;0;0;16 600;16 900;
07/10/2020 02:00;7 800;8 000;0;0;15 500;16 000;
07/10/2020 02:30;11 800;11 900;0;0;23 700;23 900;
07/10/2020 03:00;9 900;10 100;0;0;19 800;20 200;
07/10/2020 03:30;8 300;8 500;0;0;16 600;17 000;
07/10/2020 04:00;7 800;8 000;0;0;15 600;16 000;
07/10/2020 04:30;8 800;9 100;0;0;17 600;18 100;
07/10/2020 05:00;8 600;8 700;0;0;17 200;17 500;
07/10/2020 05:30;7 900;8 100;0;0;15 800;16 200;
07/10/2020 06:00;11 700;11 800;0;0;23 300;23 600;
07/10/2020 06:30;12 900;13 000;0;0;25 800;25 900;
07/10/2020 07:00;10 600;10 700;0;0;21 300;21 500;
07/10/2020 07:30;37 900;39 600;0;0;75 700;79 200;
07/10/2020 08:00;50 000;52 600;0;0;100 000;105 200;
07/10/2020 08:30;49 700;53 000;0;0;99 400;106 000;
07/10/2020 09:00;43 900;47 700;0;0;87 800;95 300;
07/10/2020 09:30;35 000;39 700;0;0;70 100;79 400;
07/10/2020 10:00;25 800;31 300;0;0;51 600;62 700;
07/10/2020 10:30;37 000;41 600;0;0;74 000;83 200;
07/10/2020 11:00;29 600;34 900;0;0;59 200;69 800;
07/10/2020 11:30;29 600;35 000;0;0;59 200;70 000;
07/10/2020 12:00;26 600;32 500;0;0;53 100;64 900;
07/10/2020 12:30;26 100;32 200;0;0;52 300;64 400;
07/10/2020 13:00;27 200;32 900;0;100;54 300;65 800;
07/10/2020 13:30;8 600;19 800;0;0;17 300;39 700;
07/10/2020 14:00;7 200;18 600;0;0;14 300;37 200;
07/10/2020 14:30;28 200;33 500;0;100;56 500;66 900;
07/10/2020 15:00;28 600;34 100;0;0;57 200;68 300;
07/10/2020 15:30;29 200;34 700;0;0;58 300;69 300;
07/10/2020 16:00;32 600;37 100;0;0;65 300;74 300;
07/10/2020 16:30;31 000;35 900;0;0;62 000;71 800;
07/10/2020 17:00;31 800;36 600;0;0;63 600;73 200;
07/10/2020 17:30;38 600;42 800;0;0;77 200;85 500;
07/10/2020 18:00;31 200;35 300;0;0;62 300;70 700;
07/10/2020 18:30;37 300;41 200;0;0;74 700;82 400;
07/10/2020 19:00;47 300;50 200;0;0;94 500;100 400;
07/10/2020 19:30;36 700;40 100;0;0;73 400;80 100;
07/10/2020 20:00;29 400;32 300;0;0;58 900;64 700;
07/10/2020 20:30;8 300;8 400;0;0;16 500;16 700;
07/10/2020 21:00;7 800;7 900;0;0;15 600;15 800;
07/10/2020 21:30;7 600;7 700;0;0;15 200;15 400;
07/10/2020 22:00;11 800;11 900;0;0;23 600;23 800;
07/10/2020 22:30;6 600;6 800;0;0;13 200;13 600;
07/10/2020 23:00;5 800;6 000;0;0;11 700;12 000;
07/10/2020 23:30;5 800;5 900;0;0;11 500;11 800;
08/10/2020 00:00;6 200;6 400;0;0;12 500;12 900;
08/10/2020 00:30;6 100;6 200;0;0;12 100;12 400;
08/10/2020 01:00;5 400;5 700;0;0;10 800;11 300;
08/10/2020 01:30;9 500;9 700;0;0;19 100;19 500;
08/10/2020 02:00;5 200;5 400;0;0;10 300;10 800;
08/10/2020 02:30;6 000;6 300;0;0;12 100;12 600;
08/10/2020 03:00;5 100;5 400;0;0;10 100;10 700;
08/10/2020 03:30;5 300;5 500;0;0;10 600;11 000;
08/10/2020 04:00;4 400;4 800;0;0;8 900;9 700;
08/10/2020 04:30;4 500;4 800;0;0;9 000;9 500;
08/10/2020 05:00;9 000;9 100;0;0;17 900;18 300;
08/10/2020 05:30;4 100;4 500;0;0;8 200;9 000;
08/10/2020 06:00;4 200;4 500;0;0;8 400;9 000;
08/10/2020 06:30;8 300;8 500;0;0;16 700;17 000;
08/10/2020 07:00;10 700;10 800;0;0;21 300;21 500;
08/10/2020 07:30;34 100;36 000;0;0;68 200;72 000;
08/10/2020 08:00;51 600;54 300;0;0;103 300;108 600;
08/10/2020 08:30;41 000;45 100;0;0;82 000;90 300;
08/10/2020 09:00;45 900;49 300;0;0;91 800;98 600;
08/10/2020 09:30;42 200;46 100;0;0;84 400;92 200;
08/10/2020 10:00;21 400;27 100;0;0;42 700;54 200;
08/10/2020 10:30;25 600;31 500;0;0;51 300;62 900;
08/10/2020 11:00;26 100;32 400;0;0;52 200;64 900;
08/10/2020 11:30;19 700;26 300;0;0;39 400;52 500;
08/10/2020 12:00;22 300;28 800;0;0;44 600;57 700;
08/10/2020 12:30;25 100;31 000;0;0;50 200;61 900;
08/10/2020 13:00;15 800;24 200;0;400;31 500;48 400;
08/10/2020 13:30;7 700;17 700;100;1 300;15 400;35 500;
08/10/2020 14:00;5 900;17 800;0;800;11 800;35 600;
08/10/2020 14:30;32 000;36 900;0;0;64 000;73 800;
08/10/2020 15:00;28 200;30 400;0;0;56 400;60 800;
08/10/2020 15:30;39 000;42 900;0;0;78 100;85 700;
08/10/2020 16:00;39 400;43 500;0;0;78 800;87 000;
08/10/2020 16:30;46 200;49 300;0;0;92 400;98 700;
08/10/2020 17:00;39 600;43 700;0;0;79 200;87 300;
08/10/2020 17:30;34 000;38 000;0;0;67 900;76 000;
08/10/2020 18:00;38 400;40 500;0;0;76 900;81 000;
08/10/2020 18:30;35 500;36 800;0;0;71 000;73 700;
08/10/2020 19:00;38 400;38 700;0;0;76 800;77 300;
08/10/2020 19:30;37 200;37 300;0;0;74 400;74 600;
08/10/2020 20:00;39 600;39 700;0;0;79 100;79 500;
08/10/2020 20:30;17 700;17 900;0;0;35 400;35 700;
08/10/2020 21:00;16 200;16 300;0;0;32 400;32 700;
08/10/2020 21:30;19 400;19 500;0;0;38 800;39 000;
08/10/2020 22:00;13 600;13 800;0;0;27 300;27 500;
08/10/2020 22:30;13 100;13 200;0;0;26 200;26 400;
08/10/2020 23:00;11 900;12 000;0;0;23 800;24 100;
08/10/2020 23:30;12 500;12 700;0;0;24 900;25 300;
09/10/2020 00:00;12 600;12 700;0;0;25 200;25 500;
09/10/2020 00:30;10 700;10 900;0;0;21 500;21 800;
09/10/2020 01:00;15 200;15 400;0;0;30 400;30 700;
09/10/2020 01:30;10 500;10 600;0;0;20 900;21 200;
09/10/2020 02:00;11 200;11 300;0;0;22 400;22 700;
09/10/2020 02:30;10 700;10 900;0;0;21 500;21 800;
09/10/2020 03:00;10 700;10 900;0;0;21 400;21 800;
09/10/2020 03:30;11 100;11 200;0;0;22 100;22 400;
09/10/2020 04:00;11 700;11 900;0;0;23 400;23 700;
09/10/2020 04:30;13 600;13 700;0;0;27 200;27 500;
09/10/2020 05:00;10 800;10 900;0;0;21 600;21 800;
09/10/2020 05:30;9 100;9 300;0;0;18 200;18 500;
09/10/2020 06:00;9 500;9 600;0;0;19 000;19 300;
09/10/2020 06:30;13 500;13 600;0;0;27 000;27 100;
09/10/2020 07:00;11 600;11 800;0;0;23 300;23 600;
09/10/2020 07:30;40 700;42 100;0;0;81 300;84 300;
09/10/2020 08:00;48 900;52 100;0;0;97 800;104 200;
09/10/2020 08:30;39 800;44 400;0;0;79 700;88 700;
09/10/2020 09:00;37 300;42 300;0;0;74 500;84 700;
09/10/2020 09:30;30 600;36 600;0;0;61 300;73 100;
09/10/2020 10:00;24 600;30 900;0;0;49 100;61 900;
09/10/2020 10:30;22 900;29 700;0;0;45 800;59 400;
09/10/2020 11:00;20 400;28 400;0;0;40 800;56 700;
09/10/2020 11:30;18 400;25 100;700;900;36 800;50 200;
09/10/2020 12:00;22 000;29 400;0;100;44 000;58 800;
09/10/2020 12:30;16 800;26 100;0;0;33 600;52 300;
09/10/2020 13:00;14 800;24 700;100;500;29 700;49 300;
09/10/2020 13:30;11 900;22 600;0;400;23 700;45 200;
09/10/2020 14:00;8 600;20 400;100;1 000;17 200;40 900;
09/10/2020 14:30;22 100;30 500;0;200;44 300;60 900;
09/10/2020 15:00;27 600;35 000;0;0;55 200;70 000;
09/10/2020 15:30;36 000;41 400;0;0;71 900;82 800;
09/10/2020 16:00;39 700;44 100;0;0;79 500;88 300;
09/10/2020 16:30;38 400;42 500;0;0;76 800;84 900;
09/10/2020 17:00;28 800;34 100;0;0;57 500;68 200;
09/10/2020 17:30;14 300;22 100;0;0;28 700;44 300;
09/10/2020 18:00;13 100;20 900;0;0;26 200;41 700;
09/10/2020 18:30;18 400;24 600;0;0;36 800;49 200;
09/10/2020 19:00;23 000;27 900;0;0;45 900;55 800;
09/10/2020 19:30;27 100;31 200;0;0;54 300;62 400;
09/10/2020 20:00;21 900;27 100;0;0;43 800;54 200;
09/10/2020 20:30;21 900;26 700;0;0;43 800;53 500;
09/10/2020 21:00;21 000;26 100;0;0;41 900;52 100;
09/10/2020 21:30;20 800;26 000;0;0;41 700;52 000;
09/10/2020 22:00;20 200;25 200;0;0;40 400;50 500;
09/10/2020 22:30;20 800;25 900;0;0;41 600;51 700;
09/10/2020 23:00;23 400;28 000;0;0;46 700;56 100;
09/10/2020 23:30;18 900;24 300;0;0;37 800;48 600;
10/10/2020 00:00;18 400;23 900;0;0;36 800;47 700;
10/10/2020 00:30;17 800;22 700;0;0;35 600;45 500;
10/10/2020 01:00;18 700;23 800;0;0;37 500;47 600;
10/10/2020 01:30;17 800;22 900;0;0;35 500;45 800;
10/10/2020 02:00;17 900;23 200;0;0;35 800;46 300;
10/10/2020 02:30;23 300;27 700;0;0;46 700;55 400;
10/10/2020 03:00;17 900;23 200;0;0;35 800;46 500;
10/10/2020 03:30;17 600;22 900;0;0;35 100;45 800;
10/10/2020 04:00;17 800;23 300;0;0;35 600;46 600;
10/10/2020 04:30;18 700;23 800;0;0;37 500;47 500;
10/10/2020 05:00;17 400;22 600;0;0;34 800;45 300;
10/10/2020 05:30;21 900;26 300;0;0;43 700;52 600;
10/10/2020 06:00;17 600;22 900;0;0;35 200;45 700;
10/10/2020 06:30;17 500;22 700;0;0;35 000;45 400;
10/10/2020 07:00;20 800;25 600;0;0;41 600;51 200;
10/10/2020 07:30;30 900;34 500;0;0;61 900;69 000;
10/10/2020 08:00;35 400;39 100;0;0;70 800;78 200;
10/10/2020 08:30;27 400;31 700;0;0;54 800;63 500;
10/10/2020 09:00;28 600;33 000;0;0;57 200;66 000;
10/10/2020 09:30;17 400;24 000;0;0;34 700;48 000;
10/10/2020 10:00;11 000;18 000;300;1 500;22 100;35 900;
10/10/2020 10:30;9 000;16 900;400;2 100;17 900;33 900;
10/10/2020 11:00;7 400;15 000;900;3 900;14 900;29 900;
